,County,Pct_Children_in_Poverty_a,Pct_Children_in_Poverty_b,Pct_Children_in_Poverty_c,Pct_Excessive_Drinking_a,Pct_Excessive_Drinking_b,Pct_Excessive_Drinking_c,Pct_Smokers_a,Pct_Smokers_b,Pct_Smokers_c,Pct_Unemployed_a,Pct_Unemployed_b,Pct_Unemployed_c,Pct_Uninsured_a,Pct_Uninsured_b,Pct_Uninsured_c,ER_Visit_Rate-All_Other_Unintentional_Injury_a,ER_Visit_Rate-All_Other_Unintentional_Injury_b,ER_Visit_Rate-All_Other_Unintentional_Injury_c,ER_Visit_Rate-Falls_a,ER_Visit_Rate-Falls_b,ER_Visit_Rate-Falls_c,Injury_Death_Rate_a,Injury_Death_Rate_b,Injury_Death_Rate_c,Teen_Birth_Rate_a,Teen_Birth_Rate_b,Teen_Birth_Rate_c,Violent_Crime_Rate_a,Violent_Crime_Rate_b,Violent_Crime_Rate_c
39,Crisp,-0.7614505493473963,0.7628852508855467,-0.7642662335717472,-0.4931886942679625,0.4930534769952054,-0.4929275943483858,-0.5473785210977102,0.5468592818445147,-0.5463337733554244,2.7158039517862647,-2.717744383390888,2.719686700666504,0.5610816133007515,-0.5617968037052818,0.5625090602344273,-1.5805791662497095,1.580096230326754,-1.5796142049770985,-1.168889930182646,1.1690208323970794,-1.16915155246687,1.02219991532094,-1.023266658012684,1.024331017108505,-0.0047669052308934,0.0080066915601755,-0.0112171132759686,0.4747486156219281,-0.4728106609401151,0.47087533170488
40,Dade,0.4934366026596659,-0.4932145663144567,0.4929565916069138,-1.2225152778421982,1.222790846648764,-1.223058466689286,1.0402262790529706,-1.0410677973870863,1.0419056846959018,-0.8046745396507359,0.804372066171808,-0.8040766252270517,0.3446203954603132,-0.345674110204305,0.3467191919829517,0.4771811546452351,-0.4781558211947033,0.4790992616159328,1.013752627597916,-1.0142759926981713,1.0147598915752565,-1.2263275307351995,1.228120478762375,-1.229912016982984,-0.0653173940505701,0.063148954419782,-0.0610015006550268,-0.9479358444243566,0.9480743014093568,-0.9482104807013064
41,Dawson,1.3793650282925407,-1.377916936247674,1.3764348089714449,6.011644289927139,-6.010189765365171,6.008747140991353,0.5220267786739936,-0.52026792762366,0.5185032514776463,0.3752137460117836,-0.3760063735318882,0.3767881920981359,0.9050840011946244,-0.904812295283826,0.9045422264491436,0.4119382287570638,-0.4112931234407803,0.410640961025085,-0.329123154218455,0.3296863672269898,-0.3302582821410739,-1.7840852360221608,1.7839030147306034,-1.7837114417763964,0.9159092723699545,-0.9163452690006042,0.9167690924611364,-0.0010916596272306,0.0008207853834675,-0.0005633594352265
42,DeKalb,-0.1379476131363526,0.1390439676084517,-0.1401577681380031,0.1310472062828276,-0.1302554121965206,0.1294667449215917,-0.9204379071446654,0.920901527720952,-0.9213746148993543,0.9045898396509918,-0.9063550760998104,0.9081171599267877,-1.5140587538296415,1.5152130979922436,-1.5163694369878786,0.5354089172152373,-0.5353903910806187,0.5353539241291215,0.875612494673071,-0.8750388597865748,0.8744438902838708,0.2493277010377396,-0.249389112861412,0.2494399936767918,-0.2556071079473534,0.2546861738026074,-0.2537785935580399,0.5404298698707157,-0.5407309892938892,0.541050778813524
43,Decatur,0.2368385793452584,-0.2356388869978415,0.2344874295109426,-0.4632869004791303,0.463887695616023,-0.464493103849342,-0.757075934752521,0.7578596955909379,-0.7586395874699832,0.5966453873143784,-0.5952925748649587,0.5939392177935222,-0.9669442788620318,0.9668789099159064,-0.9668103517185944,-0.5310156075580913,0.5317163306555827,-0.5324002989233504,-1.0425784617865477,1.0426876013487665,-1.0427844248538776,-0.3805678304164328,0.3808100644856309,-0.3810488566193166,-1.1313756248469922,1.1322329533858198,-1.133066844652933,0.1542560637749229,-0.1561009434726964,0.1579636013803675
44,Dodge,-0.6668709095953966,0.6669393117252419,-0.667002576217153,0.5899011442551881,-0.5897972221694219,0.5896934877253069,0.1214455390412091,-0.1220480273480598,0.1226522248820711,-1.0761304446660285,1.0775780260579408,-1.0790161125941191,-0.3252636709349381,0.325447745155613,-0.3256350804979357,0.3537882614341602,-0.3544765397824102,0.3551738254281676,1.3698880880202822,-1.3702245618472804,1.3705728647417197,1.0308252996705292,-1.0317923090374173,1.032760546504648,-0.8544541260283994,0.8547237915255708,-0.8549851831844855,0.616722832024127,-0.6163645738008818,0.6160106067512435
45,Dooly,-1.1845199575041934,1.1828884127135069,-1.181239133509369,-0.2769674004099381,0.276099501433356,-0.2752372075862269,-0.3411622498161277,0.3414843342842761,-0.3418026642902719,1.2974164155631671,-1.2977535796224344,1.2980958287025643,-2.678177125973096,2.67846972624713,-2.6787572326847653,-0.0598928767439792,0.0586473143344283,-0.0574125313543126,0.4578095904326573,-0.4592898466842177,0.4607620532941275,-0.5091499133769738,0.5087567774383951,-0.5083701290335869,2.1413586496586454,-2.1401674314388446,2.1389858147093013,1.0643944084510326,-1.062306968759924,1.0602144210916085
46,Dougherty,-0.551493326583492,0.5511829157995931,-0.5508265411069245,0.5521899310049484,-0.5516826313670344,0.5511665664905198,-0.6108540414950699,0.6110168450595131,-0.6111763794364578,0.7661839123330093,-0.7676219467135611,0.769066337437988,-0.1186402870941526,0.1186381823117532,-0.1186405096864003,1.2488408147012058,-1.247607141951078,1.2463665351014206,1.1224369937575822,-1.1215940989771225,1.120741325731539,0.270778970839869,-0.2720321036961181,0.2732797359327685,-0.9384472035032349,0.9397597891486092,-0.9410615873899916,0.4601535119066244,-0.4612100913048467,0.4623010633276249
47,Douglas,0.3652490377265643,-0.3665309276392438,0.3677746629244476,0.0278437688209159,-0.0283297473874745,0.0288132734218519,-0.8142978708665993,0.8146798993620464,-0.8150667347847214,0.8460839908512997,-0.847457132760012,0.8488271552431038,0.4528380224553447,-0.4527385276421078,0.4526314922090993,0.2786686382047894,-0.2774879691833785,0.2763090635487179,0.1308061268998741,-0.1297111844420079,0.1286125712961205,-0.2843831512713137,0.2842584646950557,-0.2841413622940469,0.1356474845570565,-0.1365661699119529,0.137466218096161,-0.2781772545925953,0.278076885567398,-0.2779770946748593
48,Early,0.1016528230632074,-0.1027505952029813,0.1039019635003778,0.2163917396928645,-0.2168382192645567,0.2172757108551012,0.6232412822654745,-0.623612945345074,0.623989203943213,-0.7216583167592155,0.72085638111988,-0.7200522329443557,-1.0471134408261409,1.046939069838238,-1.0467769068216128,0.9058631526453208,-0.9053082407861052,0.904764622752729,0.6374314653799731,-0.6365245088680582,0.6356210004497226,-0.1195339095433744,0.1193750713360689,-0.1192114655721995,-0.4534529251357493,0.4543546291277905,-0.4552440667495924,-1.074228767708378,1.0731099035583376,-1.0719647116541915
49,Echols,0.4477383663251449,-0.4455615418393724,0.4434241737932536,0.3684763584287958,-0.3678640780368362,0.3672542553273599,-1.0041595834668229,1.0041821383350644,-1.0042022085679303,-0.7998075681004344,0.7988274996983509,-0.797857659146102,0.0571724132827112,-0.0529479384207934,0.0487836044270887,1.443394206577915,-1.4445784449385926,1.4457572420681646,1.0794739687124415,-1.079794204525491,1.0801033013564918,0.003426656406077,-0.0015508436856596,-0.000332644323445,-1.6107860437052075,1.6108167841965138,-1.610872940465912,0.7537585868927789,-0.7537549020212764,0.7537373644208921
50,Effingham,1.1576647797889843,-1.1576522260085416,1.157591580362767,0.4521570574361237,-0.4518829183940234,0.4516182663741246,0.4660058098798371,-0.4660586147926425,0.4661057255786574,-0.2181985978935326,0.2172511744303003,-0.2163124724904289,1.0351587932195625,-1.0358283033722864,1.0364776961030349,-0.7687350930494732,0.7691292648491938,-0.7695226316614089,-0.0089620711007458,0.0097882945105044,-0.0106198604710806,-0.4238351888423723,0.4237423375696374,-0.4236529087749087,0.1240842909132814,-0.1259523324785838,0.1278001718393485,-0.1179582688552493,0.1178514774844774,-0.1177565596546799
51,Elbert,1.3629594464918526,-1.3647259663564064,1.3665283257042866,-0.528092614402986,0.5283079733133272,-0.5285258773185447,1.08975723987624,-1.0911656017949545,1.092572945041335,1.4527305711978955,-1.4524642211889098,1.4521989903879295,0.0388309047957773,-0.038525102332439,0.0382260410606243,-0.1353215261082054,0.1331115286764688,-0.1308998981647657,-0.0740331298301575,0.073725240700794,-0.0734168819398633,-0.6095305099455388,0.6104316643440796,-0.6113258958765214,-1.2846829489036156,1.2851231906296336,-1.285560390662445,0.1099395345782653,-0.1098496755040329,0.1097626421741974
52,Emanuel,-1.2105888160385625,1.212585677431533,-1.214560941216305,-0.1721334622227676,0.1719106168021342,-0.1716912958650391,0.2414106060167365,-0.2417189006790854,0.2420321337490361,-1.0627608970090927,1.0634954491809696,-1.064217349051106,1.58863975131252,-1.5870144805675794,1.5853979407816736,0.7055048974791867,-0.7062570017535557,0.7070176257234038,-0.6888495772879837,0.6886169882404942,-0.6883780083616751,0.1056961102652788,-0.1044048227673036,0.103116944341757,-0.7569160724367124,0.7577340469529619,-0.7585323071358814,-2.2608239374287638,2.260861868478677,-2.260894832968979
53,Evans,-0.8602903196464294,0.8600212144827433,-0.85972871146066,-0.3664787398211165,0.3670065566052127,-0.3675384351926703,2.180235264802032,-2.1800437536960597,2.1798541484905587,-0.0729570807584251,0.0722129239953229,-0.071474972929473,0.7379403742637414,-0.7361306055753488,0.734335732768043,2.0005192404462986,-2.0004328874075643,2.0003649897499334,1.5695954745132947,-1.569861535171112,1.57014970006885,-0.6444233134365178,0.6431812890179894,-0.641932520313685,-1.3998612705403115,1.4021907877627744,-1.404490213378559,0.7531734949963064,-0.753029384337557,0.7528758948880732
54,Fannin,-0.5456260690757231,0.5473185719568542,-0.5490253625041883,1.1079571722445942,-1.1094816872164892,1.1110082790872655,0.5849311846291864,-0.5842477289410641,0.5835614635019584,-0.2505642587287027,0.2511061700819233,-0.2516524225181216,-0.0909366467535299,0.0918499072809556,-0.0927486180319852,-0.3019518552005928,0.30120154790193,-0.3004483834107567,-0.9268739683432388,0.9259107397534476,-0.9249316531899676,0.1439808565219824,-0.1440730292262685,0.144175784333301,0.838582922564565,-0.8387512229384751,0.8389181285787206,-1.275189097026253,1.2777762877201475,-1.280368869792617
55,Fayette,1.6222791386609974,-1.6232208448629797,1.6240968980991883,1.151159751110891,-1.1512673726237603,1.15137801231287,-0.6093268825624818,0.6100450524755852,-0.6107759041119849,-0.2396754060597745,0.2386874133519688,-0.2377073899089163,0.2893632328753131,-0.2914749499567711,0.2935488948821917,0.1283239241021496,-0.1289463616670087,0.1295514049065858,-0.2589631151140837,0.2588493942337878,-0.2587551966108342,-0.5459534203942854,0.5462157054314669,-0.5464905799630865,0.0737388792473432,-0.0767128393086424,0.0796432636512923,-0.25417047854624,0.2542358324622615,-0.2543151027159497
56,Floyd,0.7234412751458698,-0.7243736984584287,0.7253086606026445,-0.2825289597898434,0.2821883167630505,-0.2818475508349342,-0.4157010012678791,0.4157795660030206,-0.4158593247339936,-0.0786591986045361,0.0786180313492961,-0.0785773273622043,-0.1460551315185685,0.1451466671027547,-0.1442355908368733,-0.2540871238726103,0.2555191584910622,-0.2569445891779339,0.1018151666096913,-0.1003381364133526,0.0988727555664497,0.3897376685686404,-0.3896800434116928,0.3896235591098564,1.0106701995345244,-1.010787195023244,1.0108990015650388,-0.4496217981146157,0.4505035244103225,-0.4513819175592889
57,Forsyth,1.997202118796291,-1.9975556220054629,1.997841505617898,0.486413528131161,-0.485441659800003,0.484479365362628,-0.8212945553676209,0.8224357982961941,-0.8235905427639215,-0.1736069397516283,0.1722659340122959,-0.1709369569549805,0.4614779268089171,-0.4619110372333137,0.4623093908306027,0.5723217704726619,-0.5722521322369704,0.5721657587642494,0.5896867676749294,-0.5893151412974745,0.5889254057225302,-0.6931324507243549,0.6938289307624488,-0.694541185788944,0.8824091459580936,-0.8839756393648125,0.8855038750990136,-0.5523741313291082,0.553031298100222,-0.5537022229947189
58,Franklin,0.7599730516898918,-0.7597484778053852,0.7595310587495853,-0.4784685543354722,0.4775996867422048,-0.476730066787304,0.2942491462596482,-0.2946205413520742,0.2949921732712884,0.5076395225183077,-0.5074179617070198,0.5071933029043306,-0.9337289850550504,0.9329550278265476,-0.9321748441759092,0.3633533384057401,-0.3634881896281371,0.3636286334177488,-0.1276436080735631,0.1286795702784959,-0.12970623473149,0.5071255078746639,-0.50706753282388,0.5070217400622631,-0.7235624139905555,0.7242263868222607,-0.7248844324631698,0.0793802398177548,-0.079547051440474,0.0797035970423229
59,Fulton,0.0764796651682249,-0.0762469734406151,0.075983691980854,0.1243687817715217,-0.1235273583406328,0.1226965016370545,-0.8101116156494662,0.8111536699520044,-0.8122063719348991,1.0752834927026187,-1.0769972844331577,1.0787078300110216,-1.13960737115807,1.142437596024733,-1.1452807667713658,0.4105306789874791,-0.4107729319711694,0.4109993867173061,0.8334818232222024,-0.8330367048058538,0.8325722634895877,-0.0436283711668009,0.0437387914775079,-0.0438558109365416,-0.2119857130297359,0.2117946450420964,-0.2116221505283521,0.1171906045233023,-0.1164051456504248,0.1156479380581421
60,Gilmer,-1.205598539816462,1.2073683213079858,-1.2091574042889326,-0.1267011683311364,0.1254998224121987,-0.1242963004749836,0.6864926726424896,-0.6863649546934711,0.6862343362016866,-0.1853751430444322,0.1859472447732246,-0.1865228167939852,-0.8720562523336198,0.8719641962078469,-0.8718420449622594,-0.070356606504139,0.0701070875968572,-0.0698473793234862,-0.1239231828212565,0.1254376151339662,-0.1269306294570505,0.5149685750402616,-0.5161181661499024,0.517273947079575,2.0110412349937654,-2.010002411645757,2.008977235113085,-0.4552129155869993,0.454277845572874,-0.4533470930271142
61,Glascock,-0.2350927787863542,0.2344375382269443,-0.2338190673954834,1.129182044008225,-1.1290105663353365,1.1288426677797678,-0.4353496493877277,0.4338129493794557,-0.4322755620065864,-0.4436212393098621,0.4458012024197815,-0.4479819005610903,0.92444791280286,-0.9251858430456964,0.9259100638824128,0.1593387799822868,-0.1604524663218734,0.1615643735854472,0.3885669146318529,-0.388719153709597,0.3888755507442447,4.453371764168081,-4.452323595253817,4.451285562394674,0.1921347086836917,-0.1948489702689828,0.1975578826732293,0.3385628880953216,-0.3394445142747784,0.3403107717200675
62,Glynn,0.4180099012071744,-0.4181079088062993,0.4182076698847196,0.742716141471128,-0.7426281887776915,0.7425423381428854,-0.1185428544937181,0.1186565626969116,-0.1187747405220058,0.0269300135628723,-0.0274814106166379,0.0280302009198633,0.4236393858097204,-0.4244960091726394,0.4253551258742038,-0.6328290128920322,0.6329467622859196,-0.6330755177364483,-0.0342381616924058,0.0342929131063859,-0.0343542005727519,1.077958073292528,-1.077906845662829,1.0778542034041687,-0.6893671930478417,0.6904957888464,-0.6916186848237886,1.188323046227593,-1.1870594634134015,1.1858080726029447
63,Gordon,-1.2854557985419992,1.2864558694683133,-1.2875086837075145,-0.5727588979807005,0.5735509906244407,-0.5743400193311469,-0.1909669317229426,0.1915078233449192,-0.1920477635385093,0.8585901577636224,-0.8583500598867952,0.858104291874975,-0.4468557126818842,0.4463323763789235,-0.4457916566692551,0.5709956488775836,-0.5702830640507289,0.569574997200007,0.463106709327741,-0.462432064533795,0.4617726902464716,-0.2510836312762863,0.2516637103832839,-0.2522467297617849,2.1050667078661887,-2.103760395908448,2.102465429260698,-0.8715030176160276,0.8721562548567846,-0.8728101276312512
64,Grady,-0.0117187356270204,0.0133574488930275,-0.014975838968721,-0.1368194964935995,0.1362340472877284,-0.1356525972775294,-0.3994997291618522,0.4007622895468698,-0.402020895266414,-0.9498883476321448,0.9496205456789646,-0.9493569684884168,-0.7273510821680337,0.7283634652123903,-0.7293521795104156,-2.742290365239525,2.740894441934405,-2.739486863906857,-2.2981509678861065,2.2978212118368804,-2.297495414400068,-0.1951297371225573,0.1952071011497828,-0.1952843557483806,-0.321905379609453,0.3239662028162558,-0.3260076341956255,-0.257310580346318,0.2573495924607694,-0.2573953934982665
65,Greene,-0.6759635774549311,0.6791438776027555,-0.6823125954882705,1.0326732137689807,-1.034063706478726,1.0354482962456326,-1.435689560709226,1.435643082077748,-1.4355985058947756,-0.0148548119399967,0.0148599211280452,-0.0148659946370968,-0.944484866374785,0.944188845755282,-0.9438853983838263,-2.0511063359147474,2.0520816593645064,-2.053048121495769,-1.6594301291618316,1.6585762487291758,-1.6577142947206052,-0.3936000727652693,0.393810490755716,-0.3940227699414446,0.1826981801222675,-0.1834719497549725,0.1842452074601503,0.0851796220830302,-0.0848250484903285,0.0844674471302173
66,Gwinnett,0.8376620063593243,-0.837343471228242,0.8369817489118935,0.0934069017550636,-0.0922261219584948,0.0910468781101164,-0.5651027592103647,0.5658505983405484,-0.5666093066708822,0.3798187043306569,-0.3814833827072548,0.383139988868392,-0.2678221503348223,0.2686946258636573,-0.2695622118199234,0.2072112312720037,-0.207570186046708,0.207911341900198,0.397860071684801,-0.3975976192310335,0.397312806571326,-0.0890948531277935,0.0893745777123171,-0.0896699934858,0.4480165219186723,-0.4492083640817079,0.4503734438788562,0.2526997084059744,-0.2526018298805477,0.2524985101733235
67,Habersham,0.6464555873155783,-0.6453667514593711,0.6442556139000083,-0.9729326711551988,0.9724144182790988,-0.971892550790135,0.0427270853699781,-0.041826376791955,0.0409245235154647,0.1864346770653628,-0.1871690300337518,0.1878976131096098,1.29071142326251,-1.2905263271653225,1.2903605196067651,-0.3453565731783531,0.3458164002313636,-0.3462743721920481,-0.0380408409795261,0.0386001177472517,-0.0391510795884264,0.0886165526955182,-0.0886536385936543,0.0886903946773568,0.7862804475293861,-0.7852987728854514,0.7843157931616087,0.1137639164583079,-0.113883591538362,0.1139950217198516
68,Hall,-0.2751347345618676,0.2760732329425147,-0.2770473589281345,-0.2669284890271539,0.2679076233831126,-0.2688819460029992,-0.2616816350842013,0.2621258618055958,-0.2625754296238529,0.0232134222018679,-0.0241772760439755,0.0251303727001002,0.8839984950467825,-0.8841326158720396,0.8842882080129394,-1.3921206553040242,1.3914194542124383,-1.390729914686459,-1.8073778899389892,1.806076137917229,-1.8047921865530567,-0.6665582289940569,0.6667447521073248,-0.6669372712272924,0.6414165037157741,-0.6406537270247897,0.6398911853427486,0.561709266384679,-0.5632789274768476,0.5648446446544333
69,Hancock,-0.1271054528151813,0.1251068317715671,-0.1230465694094033,1.1557554429666692,-1.1559454425246063,1.1561257681150958,-0.8556076061075916,0.8549238650339044,-0.8542323492226861,3.744253208102639,-3.7419113618561,3.739580786071449,-1.2352398057420697,1.2365709998331909,-1.2379148569862064,0.2764413911821372,-0.2781686498186073,0.2798892819629325,-0.7673870506273415,0.7655725132801612,-0.7637652736751751,0.3158177113962599,-0.3174623522075133,0.3191095305197137,2.4999278379767484,-2.501304945737116,2.5026797656793773,0.7391486962189688,-0.7414828489710379,0.7438121141492041
70,Haralson,0.4854319672353885,-0.4833453957201908,0.4812489289950099,0.1191337488705006,-0.1183075573950032,0.1174879490064792,2.323524998807301,-2.323075735972762,2.3226254140711147,0.3570952773669082,-0.3571346712649883,0.3571704256929688,0.3315047730918642,-0.3318777487932929,0.332243522578903,0.7661371159447851,-0.7632714554023265,0.7604200277048865,-0.1138850912061669,0.1166010532363723,-0.119291464396761,0.113346688436022,-0.1128797487449757,0.1124289299586197,0.2291224441225223,-0.229073318310619,0.2290291282459746,-1.3426553304352606,1.342265965062262,-1.3418573739937063
71,Harris,0.9707037900978926,-0.9709658708594292,0.9711695711471248,-0.0345381397589777,0.0352320229944363,-0.0359168582209983,-0.2070260704550715,0.2079004740487733,-0.2087835788725406,-1.0767598927185789,1.0757611289283169,-1.0747695320600483,1.3332263362526326,-1.3335211743191764,1.3337853364127463,-0.0110613117066928,0.0095911227253404,-0.0081345495380525,-0.2308779489292665,0.2298238919129438,-0.2287861643133158,0.5643106967772679,-0.5644741692037241,0.5646313649479257,-0.3364180281680761,0.3346459521912184,-0.332903383635342,-0.1995927287534771,0.1992437267713668,-0.1989067331756839
72,Hart,-0.0618378090419193,0.0627155803831024,-0.0636076671663764,0.7005374364179308,-0.7010544716941778,0.7015707716222327,0.3772037585620921,-0.3774749553712421,0.3777458467762328,0.7962919980282661,-0.795979813375243,0.7956634486503329,0.0475582672283171,-0.0483802095717282,0.0492048838500967,0.7230276468015098,-0.7243335888262276,0.7256305212296735,1.103533089204913,-1.104121388384334,1.1047024127156844,-0.1130887272922042,0.1147471422167774,-0.1164084063372317,-0.191387058576102,0.1899652722794731,-0.1885501130342851,-0.3164896767819632,0.3165438328729466,-0.3165957404276598
73,Heard,0.3306155073220684,-0.3293820517538379,0.3281487291568507,-3.542399746718416,3.541934143467643,-3.541464879226754,0.2542578015782094,-0.2552191253496819,0.2561803619722175,0.7923356417805737,-0.7924035974677779,0.7924687239652718,0.2690638089874216,-0.2690521403396868,0.2690337900244859,-0.0145231480442866,0.0162791946541889,-0.0180281086091745,-0.790357936800541,0.7922042158055632,-0.7940427067036968,1.718700681477852,-1.7194135925501368,1.7201378134130183,-1.359848794949005,1.359207818463186,-1.358567184265295,-0.1601157011558031,0.1604356339350154,-0.1607619292331995
74,Henry,0.5244589533697781,-0.5249460378908625,0.5253778106735264,-0.5250704942535166,0.5262802959550431,-0.5274902938845539,-0.6479917464542014,0.6492660773618569,-0.650545881363546,0.5367345460049063,-0.5381814270968501,0.5396253283705763,-0.6917382622957846,0.6912333516431279,-0.6907512964404651,0.6440828801176421,-0.64412348912381,0.6441507664128311,0.7527858137748579,-0.7520160312770807,0.7512274493845758,0.1028211886394218,-0.1026118981983292,0.1023939957919902,0.5163041745528516,-0.5177131880413932,0.5190974237064405,0.1902607346235937,-0.1901333164280535,0.1899979499336702
75,Houston,-0.5822696796117571,0.582281419562993,-0.5823471712503482,6.073543395987807e-05,0.000273198838085,-0.0006050556860154,-0.2500285183657753,0.2511206230174697,-0.2522167679244544,-1.129204105338513,1.1282881749961984,-1.1273755534233691,0.0675395818453856,-0.0676858700691563,0.0678106693236112,-0.2842589196055949,0.2848303397440482,-0.2854086387721956,0.0708499936790936,-0.0708280534417435,0.0707958022409227,0.1504728659288624,-0.1501850072889055,0.1498875233260795,-0.1225825793994239,0.1212940217016184,-0.1200189787119784,0.1260099659203772,-0.1262951838978247,0.1265824152927706
76,Irwin,0.4318031751647641,-0.4317480964608255,0.4317165108605637,-1.032962115359605,1.032580125766249,-1.0322001921916415,-1.521234482390545,1.5206238991561385,-1.520008716066589,-0.3004696427583243,0.3021532043008164,-0.3038285131813968,-0.2281716611848015,0.2295038907171107,-0.2308400843017236,-0.8325513921569585,0.8331392446906416,-0.8337262676679243,0.3460323228745214,-0.3465777959330764,0.3471268674944593,-1.055492274714726,1.0553544411181386,-1.0552146284671144,-0.7470581944983496,0.7467611902943667,-0.7464657586897758,-0.4813551033725569,0.4818253903002905,-0.4822974244848518
